country,state,city,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,tenure_group
United States,California,Venice,Male,0,1,0,66,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),106.05,6981.35,Yes,1,83,5602,Product dissatisfaction,5+ years
United States,California,Santa Monica,Female,0,0,0,36,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.15,3615.6,Yes,1,75,4188,Service dissatisfaction,2–3 years
United States,California,Santa Monica,Female,0,1,0,39,0,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,55.9,2184.35,Yes,1,67,5632,Lack of self-service on Website,3–4 years
United States,California,Torrance,Male,0,0,0,21,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,82.35,1852.85,Yes,1,90,2902,Network reliability,1–2 years
United States,California,Torrance,Male,0,0,0,2,0,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,1,Credit card (automatic),40.4,77.15,Yes,1,86,3620,Don't know,0–1 year
United States,California,Whittier,Female,0,0,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.35,338.1,Yes,1,92,2220,Attitude of service provider,0–1 year
United States,California,Whittier,Male,0,0,0,35,1,No,Fiber optic,No,No,Yes,No,Yes,No,One year,1,Electronic check,85.15,3030.6,Yes,1,81,5928,Attitude of support person,2–3 years
United States,California,La Palma,Female,0,1,0,33,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,93.8,3124.5,Yes,1,76,5080,Attitude of support person,2–3 years
United States,California,Cerritos,Male,0,0,0,45,1,No,No,No,No,No,No,No,No,One year,1,Electronic check,20.4,930.45,Yes,1,87,5398,Attitude of support person,3–4 years
United States,California,Lakewood,Male,1,1,0,7,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),94.7,673.1,Yes,1,75,3591,Attitude of service provider,0–1 year
United States,California,Lakewood,Male,0,0,0,6,0,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),30.5,208.7,Yes,1,93,4667,Attitude of service provider,0–1 year
United States,California,San Pedro,Male,1,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,77.0,237.75,Yes,1,96,3128,Attitude of service provider,0–1 year
United States,California,Seal Beach,Female,0,0,1,11,1,No,No,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),20.1,221.35,Yes,1,95,4500,Attitude of support person,0–1 year
United States,California,Sunset Beach,Female,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,75.3,75.3,Yes,1,66,2176,Competitor made better offer,0–1 year
United States,California,Long Beach,Female,1,1,0,40,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),99.2,4062.2,Yes,1,69,5098,Moved,3–4 years
United States,California,Long Beach,Male,1,0,0,47,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Mailed check,85.5,4042.3,Yes,1,68,3645,Moved,3–4 years
United States,California,Long Beach,Female,0,0,0,7,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,20.05,164.85,Yes,1,89,5595,Moved,0–1 year
United States,California,Long Beach,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.4,70.4,Yes,1,70,4238,Competitor had better devices,0–1 year
United States,California,Duarte,Male,0,1,0,7,1,No,DSL,Yes,No,No,No,No,No,One year,1,Electronic check,49.75,331.3,Yes,1,75,5651,Competitor offered higher download speeds,0–1 year
United States,California,Montrose,Female,1,0,0,15,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),75.3,1147.45,Yes,1,99,4526,Competitor offered more data,1–2 years
United States,California,South Pasadena,Female,0,1,0,11,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.0,1078.9,Yes,1,67,2120,Competitor made better offer,0–1 year
United States,California,Tujunga,Male,0,0,0,67,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),118.35,7804.15,Yes,1,91,6255,Competitor had better devices,5+ years
United States,California,Pasadena,Male,0,0,0,8,0,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,30.45,226.45,Yes,1,94,4549,Competitor had better devices,0–1 year
United States,California,Pasadena,Female,0,1,0,44,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.1,4364.1,Yes,1,87,5606,Competitor offered higher download speeds,3–4 years
United States,California,Pasadena,Male,1,1,0,24,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.25,2433.9,Yes,1,80,2104,Competitor offered higher download speeds,1–2 years
United States,California,San Marino,Male,1,0,0,15,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.2,1217.25,Yes,1,76,4958,Competitor offered higher download speeds,1–2 years
United States,California,Northridge,Female,0,1,0,17,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.2,1743.5,Yes,1,79,2365,Competitor offered more data,1–2 years
United States,California,Canyon Country,Male,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.65,69.65,Yes,1,78,5844,Don't know,0–1 year
United States,California,Valencia,Male,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.8,713.1,Yes,1,90,3890,Competitor offered more data,0–1 year
United States,California,Woodland Hills,Female,0,0,0,7,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,80.3,526.7,Yes,1,75,3949,Competitor made better offer,0–1 year
United States,California,Castaic,Male,1,1,0,36,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.1,3021.6,Yes,1,79,2987,Competitor made better offer,2–3 years
United States,California,Panorama City,Male,0,0,0,3,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,69.35,191.35,Yes,1,98,3520,Price too high,0–1 year
United States,California,Van Nuys,Female,1,1,0,34,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,79.6,2718.3,Yes,1,66,3980,Product dissatisfaction,2–3 years
United States,California,Burbank,Female,1,0,0,1,0,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,36.45,36.45,Yes,1,96,5303,Service dissatisfaction,0–1 year
United States,California,North Hollywood,Male,0,0,0,22,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.4,2001.5,Yes,1,99,5438,Lack of self-service on Website,1–2 years
United States,California,Azusa,Female,1,1,0,47,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,80.35,3825.85,Yes,1,95,5915,Network reliability,3–4 years
United States,California,El Monte,Female,1,1,0,24,0,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),40.65,933.3,Yes,1,85,3843,Limited range of services,1–2 years
United States,California,Rancho Cucamonga,Male,0,1,0,53,0,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,60.45,3184.25,Yes,1,98,5650,Lack of affordable download/upload speed,4–5 years
United States,California,Rancho Cucamonga,Female,0,1,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.9,764.95,Yes,1,85,2656,Long distance charges,0–1 year
United States,California,La Puente,Female,0,1,0,2,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),73.55,145.4,Yes,1,97,5799,Extra data charges,0–1 year
United States,California,Hacienda Heights,Female,0,1,0,8,1,No,No,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),20.15,156.25,Yes,1,98,4785,Price too high,0–1 year
United States,California,La Puente,Female,0,1,0,48,0,No,DSL,No,Yes,Yes,No,No,No,One year,0,Mailed check,34.7,1604.5,Yes,1,90,5995,Product dissatisfaction,3–4 years
United States,California,Pomona,Female,1,1,0,43,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,107.55,4533.9,Yes,1,93,4423,Service dissatisfaction,3–4 years
United States,California,Rosemead,Male,1,1,0,16,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.75,1587.55,Yes,1,87,3392,Lack of self-service on Website,1–2 years
United States,California,San Gabriel,Female,0,1,0,8,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,101.15,842.9,Yes,1,76,2750,Network reliability,0–1 year
United States,California,Alhambra,Male,0,0,0,20,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,88.7,1761.45,Yes,1,86,4115,Don't know,1–2 years
United States,California,Boulevard,Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.75,164.5,Yes,1,98,5172,Don't know,0–1 year
United States,California,Campo,Female,0,0,0,27,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,94.55,2724.6,Yes,1,89,4464,Don't know,2–3 years
United States,California,Chula Vista,Female,1,0,0,5,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.05,318.5,Yes,1,74,3368,Poor expertise of online support,0–1 year
United States,California,Imperial Beach,Male,0,1,0,52,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),96.25,4990.25,Yes,1,97,4751,Poor expertise of phone support,4–5 years
United States,California,Jacumba,Male,1,0,0,37,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.1,3744.05,Yes,1,87,4424,Competitor had better devices,3–4 years
United States,California,Jamul,Male,0,0,0,69,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),104.7,7220.35,Yes,1,71,6350,Competitor offered higher download speeds,5+ years
United States,California,Borrego Springs,Male,0,0,1,40,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,55.25,2139.2,Yes,1,65,2810,Competitor offered more data,3–4 years
United States,California,Carlsbad,Female,0,0,0,6,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,90.1,521.3,Yes,1,71,5656,Competitor made better offer,0–1 year
United States,California,El Cajon,Male,0,0,0,11,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,53.75,608.0,Yes,1,99,3407,Competitor had better devices,0–1 year
United States,California,El Cajon,Female,0,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,89.3,577.6,Yes,1,100,5800,Don't know,0–1 year
United States,California,Fallbrook,Female,0,1,0,3,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.2,292.85,Yes,1,86,4176,Competitor offered higher download speeds,0–1 year
United States,California,Julian,Female,1,0,0,5,0,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,45.7,198.0,Yes,1,73,3561,Competitor offered higher download speeds,0–1 year
United States,California,Lakeside,Male,0,1,0,8,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.5,609.9,Yes,1,88,3683,Competitor offered higher download speeds,0–1 year
United States,California,Oceanside,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.65,79.65,Yes,1,71,2119,Competitor offered more data,0–1 year
United States,California,Santee,Female,1,1,0,28,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),101.3,2812.2,Yes,1,68,4994,Competitor offered more data,2–3 years
United States,California,Solana Beach,Female,0,1,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,80.05,80.05,Yes,1,82,2943,Competitor offered more data,0–1 year
United States,California,San Marcos,Male,0,1,0,29,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,89.2,2698.35,Yes,1,91,5292,Competitor made better offer,2–3 years
United States,California,Rancho Santa Fe,Male,0,1,0,19,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,83.65,1465.75,Yes,1,88,3427,Competitor made better offer,1–2 years
United States,California,San Diego,Female,0,1,0,6,1,No,No,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),19.5,146.3,Yes,1,67,5579,Price too high,0–1 year
United States,California,San Diego,Male,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,51.25,51.25,Yes,1,94,2180,Product dissatisfaction,0–1 year
United States,California,San Diego,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.6,45.6,Yes,1,88,3037,Service dissatisfaction,0–1 year
United States,California,San Diego,Female,0,0,0,6,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),49.65,267.35,Yes,1,88,4248,Lack of self-service on Website,0–1 year
United States,California,San Diego,Male,0,1,1,15,1,No,No,No,No,No,No,No,No,Month-to-month,1,Electronic check,20.0,288.05,Yes,1,73,4672,Network reliability,1–2 years
United States,California,San Diego,Female,0,1,0,25,0,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),34.0,853.0,Yes,1,93,5024,Limited range of services,2–3 years
United States,California,San Diego,Male,1,1,0,10,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,92.5,934.1,Yes,1,77,2415,Lack of affordable download/upload speed,0–1 year
United States,California,San Diego,Female,0,1,0,13,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,88.35,1222.8,Yes,1,81,3740,Long distance charges,1–2 years
United States,California,San Diego,Female,0,1,0,49,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),107.95,5293.2,Yes,1,92,5785,Extra data charges,4–5 years
United States,California,Indian Wells,Female,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.45,74.45,Yes,1,67,4291,Price too high,0–1 year
United States,California,Palm Desert,Female,0,0,0,37,1,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,64.75,2345.2,Yes,1,80,5554,Product dissatisfaction,3–4 years
United States,California,Blythe,Male,0,0,0,26,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,0,Electronic check,89.8,2335.3,Yes,1,71,3452,Service dissatisfaction,2–3 years
United States,California,Coachella,Female,0,0,0,12,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Mailed check,95.5,1115.15,Yes,1,88,3538,Lack of self-service on Website,0–1 year
United States,California,Imperial,Female,1,0,0,10,0,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,29.65,291.4,Yes,1,89,5702,Network reliability,0–1 year
United States,California,Joshua Tree,Male,0,1,0,5,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Electronic check,84.5,453.75,Yes,1,98,5141,Don't know,0–1 year
United States,California,Niland,Male,0,0,0,18,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),90.7,1597.25,Yes,1,89,2931,Competitor had better devices,1–2 years
United States,California,Palm Springs,Female,1,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.3,235.5,Yes,1,98,5165,Competitor offered higher download speeds,0–1 year
United States,California,Parker Dam,Female,0,0,0,54,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),103.95,5639.05,Yes,1,99,6117,Competitor offered more data,4–5 years
United States,California,Seeley,Female,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.75,799.65,Yes,1,69,5578,Competitor made better offer,0–1 year
United States,California,Thermal,Female,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,50.8,50.8,Yes,1,68,4535,Don't know,0–1 year
United States,California,Vidal,Male,0,0,0,2,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.25,144.55,Yes,1,80,5055,Competitor had better devices,0–1 year
United States,California,Westmorland,Male,0,1,0,32,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,78.9,2447.95,Yes,1,90,5949,Competitor offered higher download speeds,2–3 years
United States,California,Winterhaven,Male,0,0,0,36,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.75,3050.15,Yes,1,76,5272,Competitor offered higher download speeds,2–3 years
United States,California,Landers,Male,0,0,0,53,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Bank transfer (automatic),85.45,4517.25,Yes,1,90,4753,Competitor offered higher download speeds,4–5 years
United States,California,Angelus Oaks,Male,0,1,1,1,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,19.9,19.9,Yes,1,67,5441,Competitor offered more data,0–1 year
United States,California,Apple Valley,Male,1,0,0,12,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.45,1200.15,Yes,1,98,2819,Competitor offered more data,0–1 year
United States,California,Barstow,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.6,70.6,Yes,1,85,4063,Competitor offered more data,0–1 year
United States,California,Big Bear City,Female,0,0,0,5,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),81.0,389.6,Yes,1,96,3718,Competitor made better offer,0–1 year
United States,California,Bloomington,Male,0,0,0,6,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,84.85,523.5,Yes,1,72,3420,Competitor made better offer,0–1 year
United States,California,Ludlow,Female,1,0,0,26,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,89.15,2277.65,Yes,1,89,4074,Price too high,2–3 years
United States,California,Green Valley Lake,Female,1,1,0,1,0,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.8,24.8,Yes,1,73,5377,Product dissatisfaction,0–1 year
United States,California,Highland,Male,0,0,0,64,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),105.65,6903.1,Yes,1,98,4870,Service dissatisfaction,5+ years
United States,California,Newberry Springs,Male,0,0,0,13,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.85,1008.7,Yes,1,85,5964,Lack of self-service on Website,1–2 years
United States,California,Redlands,Female,0,1,0,9,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,89.45,853.1,Yes,1,91,4971,Network reliability,0–1 year
United States,California,Rialto,Male,0,0,0,10,1,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),72.15,794.25,Yes,1,98,2457,Limited range of services,0–1 year
United States,California,Shoshone,Female,0,0,0,2,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,76.4,160.8,Yes,1,100,3005,Lack of affordable download/upload speed,0–1 year
United States,California,Wrightwood,Female,1,0,0,20,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,61.6,1174.35,Yes,1,85,3866,Long distance charges,1–2 years
United States,California,Yermo,Male,0,1,0,9,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,79.9,741.7,Yes,1,100,4748,Extra data charges,0–1 year
United States,California,Yucaipa,Male,1,0,0,32,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),96.15,3019.25,Yes,1,79,2246,Price too high,2–3 years
United States,California,San Bernardino,Female,0,1,0,70,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Credit card (automatic),65.3,4759.75,Yes,1,85,5591,Product dissatisfaction,5+ years
United States,California,San Bernardino,Male,0,0,0,1,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,19.65,19.65,Yes,1,69,5717,Service dissatisfaction,0–1 year
